,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
918,CHUY,"Chuy's Holdings, Inc.",38.62,0.00%,0.00,121204.0,4681000.0,696649000.0,68.03%,26.71,1.45,7400.0,Consumer Services
919,CHWY,"Chewy, Inc.",30.51,-2.31%,-0.72,3461000.0,105585000.0,13041000000.0,-30.90%,247.04,0.12,19400.0,Retail Trade
920,CHX,ChampionX Corporation,36.39,1.36%,0.49,1488000.0,54132000.0,7154000000.0,65.68%,29.47,1.26,7300.0,Process Industries
921,CI,The Cigna Group,288.33,-1.31%,-3.82,899847.0,259452999.99999997,85340000000.0,-0.57%,13.14,22.23,71300.0,Health Services
922,CIA,"Citizens, Inc.",3.04,4.83%,0.14,57585.0,175058.0,150837000.0,-25.81%,16.64,0.19,N/A,Finance
923,CIEN,Ciena Corporation,41.15,-1.25%,-0.52,1198000.0,49300000.0,6152000000.0,-19.57%,30.48,1.36,8079.000000000001,Electronic Technology
924,CIFR,Cipher Mining Inc.,3.68,-1.34%,-0.05,1436000.0,5284000.0,915974000.0,72.85%,N/A,-0.05,N/A,Technology Services
925,CINF,Cincinnati Financial Corporation,108.61,0.12%,0.13,832377.0,90404000.0,17036000000.000002,8.14%,12.69,8.64,5148.0,Finance
926,CING,Cingulate Inc.,0.5397,-5.84%,-0.0335,232079.0,125253.0,7467000.0,-55.34%,N/A,-1.47,N/A,Health Technology
927,CINT,CI&T Inc,5.33,-2.02%,-0.11,36886.0,196602.0,713452000.0,-62.53%,24.91,0.22,6904.0,Technology Services
928,CION,CION Investment Corporation,11.43,2.97%,0.33,422489.0,4829000.0,628209000.0,N/A,62.02,0.18,N/A,Miscellaneous
929,CIR,"CIRCOR International, Inc.",55.81,-0.07%,-0.04,205310.0,11458000.0,1138000000.0,225.54%,28.17,1.99,3060.0,Producer Manufacturing
930,CISO,"CISO Global, Inc.",0.1723,-6.86%,-0.0127,1135000.0,195487.0,26651000.0,-93.08%,N/A,-0.42,N/A,Technology Services
931,CISS,C3is Inc.,0.6020,-1.95%,-0.0120,249302.0,150080.0,1854000.0,N/A,N/A,,N/A,Transportation
932,CIVB,"Civista Bancshares, Inc.",18.38,-2.23%,-0.42,23415.0,430368.0,289823000.0,-10.95%,6.27,2.93,N/A,Finance
933,CIVI,"Civitas Resources, Inc.",77.86,0.24%,0.19,624615.0,48633000.0,7300000000.0,44.46%,6.38,12.29,N/A,Energy Minerals
934,CIX,CompX International Inc.,22.87,3.77%,0.83,9509.0,217471.0,281616000.0,-2.86%,14.18,1.61,N/A,Producer Manufacturing
935,CIZN,Citizens Holding Company,10.50,3.51%,0.36,7689.0,80735.0,58973000.0,-41.90%,9.06,1.16,N/A,Finance
936,CJET,"Chijet Motor Company, Inc.",2.59,-1.15%,-0.03,57570.0,149106.0,38086000.0,-78.80%,48.78,0.05,N/A,Consumer Durables
937,CJJD,"China Jo-Jo Drugstores, Inc.",0.3650,-2.64%,-0.0099,321917.0,117500.0,8649000.0,-41.20%,N/A,-2.07,N/A,Retail Trade
938,CKPT,"Checkpoint Therapeutics, Inc.",2.18,-2.68%,-0.06,223624.0,487500.0,39394000.0,-78.10%,N/A,-5.75,N/A,Health Technology
939,CKX,"CKX Lands, Inc.",10.15,0.00%,0.00,N/A,8546.0,20040000.0,-7.03%,N/A,-0.79,N/A,Miscellaneous
940,CL,Colgate-Palmolive Company,76.49,0.21%,0.16,3315000.0,253554000.0,63234000000.0,-5.94%,42.65,1.80,33800.0,Consumer Non-Durables
941,CLAR,Clarus Corporation,8.76,-3.20%,-0.29,274406.0,2404000.0,328241000.0,-56.38%,N/A,-2.14,N/A,Consumer Durables
942,CLAY,Chavant Capital Acquisition Corp.,10.97,-0.00%,-0.00,2912.0,31944.0,31330000.0,-68.98%,N/A,-0.58,N/A,Finance
943,CLB,Core Laboratories Inc.,25.62,2.48%,0.62,273943.0,7018000.0,1196000000.0,53.14%,50.82,0.51,3600.0,Energy Minerals
944,CLBK,"Columbia Financial, Inc.",17.67,-0.90%,-0.16,77057.0,1362000.0,1870000000.0,-22.27%,29.74,0.60,N/A,Finance
945,CLBT,Cellebrite DI Ltd.,7.99,-0.50%,-0.04,702321.0,5612000.0,1556000000.0,51.98%,N/A,-0.21,1004.9999999999999,Technology Services
946,CLDX,"Celldex Therapeutics, Inc.",30.52,-5.83%,-1.89,892461.0,27238000.0,1442000000.0,-7.16%,N/A,-2.52,N/A,Health Services
947,CLEU,China Liberal Education Holdings Limited,2.56,20.75%,0.44,14269000.0,36528000.0,80892000.0,387.45%,N/A,-0.02,N/A,Commercial Services
948,CLF,Cleveland-Cliffs Inc.,15.57,-2.20%,-0.35,8382000.0,130508999.99999999,7920000000.0,-17.74%,35.35,0.44,27000.0,Non-Energy Minerals
949,CLFD,"Clearfield, Inc.",40.03,-1.28%,-0.52,121854.0,4878000.0,610608000.0,-60.56%,12.36,3.26,1132.0,Electronic Technology
950,CLGN,CollPlant Biotechnologies Ltd.,6.91,2.74%,0.18,1084.0,7490.0,77299000.0,-23.14%,N/A,-1.52,N/A,Health Technology
951,CLH,"Clean Harbors, Inc.",174.29,2.05%,3.50,426047.0,74256000.0,9438000000.0,54.90%,23.33,7.51,19775.0,Industrial Services
952,CLIR,ClearSign Technologies Corporation,1.06,-1.85%,-0.02,64833.0,68723.0,40858000.0,5.08%,N/A,-0.16,N/A,Producer Manufacturing
953,CLMB,"Climb Global Solutions, Inc.",38.32,-0.13%,-0.05,21486.0,823344.0,175081000.0,28.83%,14.63,2.62,N/A,Distribution Services
954,CLMT,"Calumet Specialty Products Partners, L.P.",15.79,0.83%,0.13,167584.0,2646000.0,1263000000.0,0.76%,N/A,-0.55,1530.0,Energy Minerals
955,CLNE,Clean Energy Fuels Corp.,4.49,-0.88%,-0.04,1597000.0,7170000.0,1000999999.9999999,-40.68%,N/A,-0.33,N/A,Utilities
956,CLNN,Clene Inc.,0.6980,2.72%,0.0185,189796.0,132478.0,54721000.0,-75.23%,N/A,-0.41,N/A,Health Technology
957,CLOE,Clover Leaf Capital Corp.,11.30,0.00%,0.00,7254.0,81970.0,66657000.0,-63.92%,N/A,-0.01,N/A,Finance
958,CLOV,"Clover Health Investments, Corp.",1.39,4.51%,0.06,20588000.0,28618000.0,673123000.0,-51.67%,N/A,-0.70,N/A,Finance
959,CLPS,CLPS Incorporation,1.01,-0.98%,-0.01,6758.0,6826.0,23862000.0,-35.99%,N/A,-0.03,3824.0,Technology Services
960,CLPT,ClearPoint Neuro Inc.,6.22,-2.81%,-0.18,316277.0,1967000.0,152902000.0,-54.30%,N/A,-0.74,N/A,Health Technology
961,CLRB,"Cellectar Biosciences, Inc.",1.73,0.58%,0.01,8481.0,14672.0,16851000.0,-49.32%,N/A,-14.98,N/A,Health Technology
962,CLRC,ClimateRock,10.67,0.00%,0.00,N/A,1142.0,106293000.0,N/A,N/A,-0.01,N/A,Finance
963,CLRO,"ClearOne, Inc.",0.7620,-0.74%,-0.0057,148091.0,112845.0,18254000.0,11.26%,0.88,0.91,N/A,Consumer Durables
964,CLSD,"Clearside Biomedical, Inc.",1.12,5.66%,0.06,135632.0,151908.0,69066000.0,-32.50%,N/A,-0.57,N/A,Health Technology
965,CLSK,"CleanSpark, Inc.",5.05,-4.17%,-0.22,7193000.0,36326000.0,569070000.0,207.32%,N/A,-2.14,N/A,Technology Services
966,CLST,"Catalyst Bancorp, Inc.",11.75,-0.84%,-0.10,3827.0,44967.0,58372000.0,-15.44%,135.68,0.09,N/A,Finance
967,CLVR,Clever Leaves Holdings Inc.,0.2025,1.66%,0.0033,83894.0,16989.0,9218000.0,-77.19%,N/A,-1.26,N/A,Health Technology
968,CLVT,Clarivate Plc,7.05,6.82%,0.45,13748000.0,96921000.0,4767000000.0,-48.44%,N/A,-6.31,11600.0,Commercial Services
969,CLW,Clearwater Paper Corporation,34.33,-3.92%,-1.40,125704.0,4315000.0,573743000.0,-16.07%,8.57,4.06,3000.0,Process Industries
970,CLWT,Euro Tech Holdings Company Limited,1.65,-1.20%,-0.02,6197.0,10225.0,12744000.0,14.26%,34.59,0.05,N/A,Electronic Technology
971,CLX,Clorox Company (The),162.91,0.51%,0.82,976050.0,159008000.0,20140000000.0,13.52%,135.98,1.21,N/A,Consumer Non-Durables
972,CMA,Comerica Incorporated,51.70,-2.36%,-1.25,1418000.0,73310000.0,6813000000.0,-32.69%,5.39,9.66,7649.0,Finance
973,CMAX,"CareMax, Inc.",2.67,-2.91%,-0.08,230126.0,614436.0,297370000.0,-55.92%,N/A,-0.99,1500.0,Health Services
974,CMBM,Cambium Networks Corporation,9.33,-2.30%,-0.22,208216.0,1943000.0,257559000.00000003,-49.35%,12.52,0.78,N/A,Communications
975,CMC,Commercial Metals Company,55.41,-1.37%,-0.77,409969.0,22716000.0,6471000000.0,29.96%,6.85,8.20,12483.0,Non-Energy Minerals
976,CMCL,Caledonia Mining Corporation Plc,11.15,-5.43%,-0.64,51392.0,573021.0,213947000.0,60.99%,17.39,0.64,2147.0,Non-Energy Minerals
977,CMCO,Columbus McKinnon Corporation,38.44,-0.16%,-0.06,58577.0,2252000.0,1104000000.0,20.43%,22.47,1.72,3392.0,Producer Manufacturing
978,CMCSA,Comcast Corporation,45.28,-0.26%,-0.12,15184000.0,687537000.0,186786000000.0,11.21%,28.71,1.60,186000.0,Consumer Services
979,CME,CME Group Inc.,206.52,0.70%,1.43,1777000.0,366998000.0,74295000000.0,1.14%,25.23,8.20,3460.0,Finance
980,CMG,"Chipotle Mexican Grill, Inc.",1850.57,-0.58%,-10.78,212771.0,393748000.0,51053000000.0,12.84%,46.23,40.28,104958.0,Consumer Services
981,CMI,Cummins Inc.,238.59,0.11%,0.26,679810.0,162196000.0,33796000000.0,9.77%,13.37,17.96,73600.0,Producer Manufacturing
982,CMLS,Cumulus Media Inc.,4.94,-3.14%,-0.16,82421.0,407160.0,94723000.0,-42.65%,N/A,-0.78,3330.0,Consumer Services
983,CMP,Compass Minerals Intl Inc,36.51,-5.68%,-2.20,522038.0,19060000.0,1502000000.0,16.38%,N/A,-0.98,1954.0,Process Industries
984,CMPO,"CompoSecure, Inc.",6.90,-2.40%,-0.17,119206.0,822521.0,540903000.0,8.37%,11.37,1.02,N/A,Commercial Services
985,CMPR,Cimpress plc,68.70,-3.01%,-2.13,100885.0,6931000.0,1811000000.0,77.84%,N/A,-7.09,16000.0,Commercial Services
986,CMPX,"Compass Therapeutics, Inc.",2.63,6.05%,0.15,338229.0,889542.0,335218000.0,17.25%,N/A,-0.37,N/A,Health Technology
987,CMRA,"Comera Life Sciences Holdings, Inc.",0.6225,-4.23%,-0.0275,16607.0,10338.0,11924000.0,-72.58%,N/A,-1.66,N/A,Health Technology
988,CMRE,Costamare Inc.,11.53,1.50%,0.17,555989.0,6411000.0,1415000000.0,-3.35%,2.82,4.09,2860.0,Transportation
989,CMRX,"Chimerix, Inc.",1.02,-3.77%,-0.04,1012999.9999999999,1032999.9999999999,90355000.0,-55.99%,0.50,2.06,N/A,Health Technology
990,CMS,CMS Energy Corporation,57.60,-0.50%,-0.29,1405000.0,80945000.0,16803000000.0,-15.28%,23.02,2.50,9073.0,Utilities
991,CMT,Core Molding Technologies Inc,25.92,4.01%,1.00,147467.0,3822000.0,236084000.0,148.37%,11.28,2.34,1986.0,Producer Manufacturing
992,CMTG,"Claros Mortgage Trust, Inc.",11.14,-1.15%,-0.13,138228.0,1540000.0,1542000000.0,-39.72%,25.67,0.43,N/A,Finance
993,CMTL,Comtech Telecommunications Corp.,9.36,-4.59%,-0.45,87237.0,816538.0,260995000.0,-9.19%,N/A,-1.28,1993.0,Electronic Technology
994,CNA,CNA Financial Corporation,41.12,-0.39%,-0.16,162467.0,6681000.0,11138000000.0,1.98%,11.71,3.53,6100.0,Finance
995,CNC,Centene Corporation,65.80,-0.72%,-0.48,2221000.0,146145000.0,35629000000.0,-33.74%,13.56,4.88,74300.0,Health Services
996,CNDB,Concord Acquisition Corp III,10.47,0.38%,0.04,N/A,2209.0,451519000.0,5.41%,25.12,0.42,N/A,Finance
997,CNDT,Conduent Incorporated,3.32,1.53%,0.05,834551.0,2771000.0,722909000.0,-25.62%,N/A,-1.57,62000.0,Commercial Services
998,CNET,ZW Data Action Technologies Inc.,1.27,0.79%,0.01,2539.0,3225.0,9150000.0,-77.32%,N/A,-1.43,N/A,Commercial Services
999,CNEY,CN Energy Group Inc.,0.1840,-1.18%,-0.0022,446425.0,82142.0,7805000.0,-85.97%,N/A,,N/A,Producer Manufacturing
1000,CNFR,"Conifer Holdings, Inc.",1.21,-0.75%,-0.01,1984.0,2402.0,14791000.0,9.92%,N/A,-0.75,N/A,Finance
1001,CNGL,Canna-Global Acquisition Corp,10.82,-0.18%,-0.02,1034.0,11188.0,71520000.0,-73.48%,267.82,0.04,N/A,Finance
1002,CNK,"Cinemark Holdings, Inc.",17.53,-4.52%,-0.83,3196000.0,56021000.0,2132000000.0,10.82%,N/A,-0.08,18100.0,Consumer Services
1003,CNM,"Core & Main, Inc.",32.00,-1.57%,-0.51,705714.0,22583000.0,7402000000.0,31.32%,15.06,2.15,4500.0,Distribution Services
1004,CNMD,CONMED Corporation,112.83,-0.67%,-0.76,165209.0,18641000.0,3468000000.0,17.67%,39.82,2.89,4100.0,Health Technology
1005,CNNE,"Cannae Holdings, Inc.",19.79,-0.80%,-0.16,384339.0,7606000.0,1514000000.0,-16.63%,N/A,-2.16,11988.0,Consumer Services
1006,CNO,"CNO Financial Group, Inc.",24.50,-1.61%,-0.40,448287.0,10983000.0,2807000000.0,30.99%,12.82,1.94,3400.0,Finance
1007,CNOB,"ConnectOne Bancorp, Inc.",20.80,-3.21%,-0.69,288346.0,5998000.0,809913000.0,-21.85%,8.05,2.59,N/A,Finance
1008,CNP,"CenterPoint Energy, Inc (Holding Co)",28.99,0.24%,0.07,3142000.0,91087000.0,18298000000.0,-9.60%,25.12,1.16,12455.0,Utilities
1009,CNS,Cohen & Steers Inc,66.28,0.79%,0.52,141706.0,9392000.0,3256000000.0,-11.74%,22.70,2.94,N/A,Finance
1010,CNSL,"Consolidated Communications Holdings, Inc.",3.97,1.79%,0.07,475670.0,1888000.0,463098000.0,-42.19%,N/A,-2.83,3200.0,Communications
1011,CNSP,"CNS Pharmaceuticals, Inc.",2.14,0.94%,0.02,40557.0,86792.0,8867000.0,-12.30%,N/A,-11.64,N/A,Health Technology
1012,CNTG,Centogene N.V.,1.02,-0.07%,-0.00,11715.0,11941.0,28128000.0,-10.91%,N/A,,N/A,Commercial Services
1013,CNTX,Context Therapeutics Inc.,0.94,-9.62%,-0.10,49652.0,46673.0,15008000.0,-43.78%,N/A,-1.11,N/A,Health Technology
1014,CNTY,"Century Casinos, Inc.",7.36,-2.13%,-0.16,80695.0,593915.0,223265000.0,-5.07%,37.15,0.22,2292.0,Consumer Services
1015,CNVS,Cineverse Corp.,1.29,-7.86%,-0.11,158812.0,204867.0,15071000.0,-84.90%,N/A,-1.15,N/A,Consumer Services
1016,CNX,CNX Resources Corporation,21.52,0.56%,0.12,3838000.0,82596000.0,3475000000.0,12.51%,2.27,11.47,N/A,Energy Minerals
1017,CNXA,Connexa Sports Technologies Inc.,0.1232,12.00%,0.0132,1333000.0,164231.0,2389000.0,-81.76%,N/A,-3.87,N/A,Process Industries
1018,CNXC,Concentrix Corporation,75.47,-2.96%,-2.30,369784.0,27908000.0,3928000000.0,-40.44%,10.44,7.28,315000.0,Commercial Services
1019,CNXN,"PC Connection, Inc.",52.84,-2.11%,-1.14,70827.0,3742000.0,1387000000.0,11.72%,18.40,2.89,2685.0,Technology Services
1020,COCO,"The Vita Coco Company, Inc.",26.47,-0.68%,-0.18,516543.0,13673000.0,1494000000.0,130.63%,52.88,0.52,N/A,Consumer Non-Durables
1021,COCP,"Cocrystal Pharma, Inc.",3.14,13.77%,0.38,131274.0,412200.0,31946000.0,-29.32%,N/A,-12.60,N/A,Health Technology
1022,CODA,"Coda Octopus Group, Inc.",7.64,0.26%,0.02,21864.0,167041.0,84939000.0,58.26%,17.69,0.45,N/A,Electronic Technology
1023,CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,22.18,1.23%,0.27,100967.0,2239000.0,1595000000.0,-8.38%,N/A,-1.05,5055.0,Finance
1024,CODX,"Co-Diagnostics, Inc.",1.30,-5.11%,-0.07,33573.0,43645.0,39343000.0,-80.61%,N/A,-1.03,N/A,Health Technology
1025,COEP,"Coeptis Therapeutics Holdings, Inc.",1.11,0.00%,0.00,26015.0,28877.0,23911000.0,-53.87%,N/A,-3.50,N/A,Health Technology
1026,COF,Capital One Financial Corporation,111.81,-2.43%,-2.78,1920000.0,214635000.0,42649000000.0,7.05%,8.56,13.10,55943.0,Finance
1027,COFS,"ChoiceOne Financial Services, Inc.",24.73,-0.32%,-0.08,4658.0,115192.0,186013000.0,17.47%,7.97,3.10,N/A,Finance
1028,COGT,"Cogent Biosciences, Inc.",11.83,-0.34%,-0.04,787849.0,9320000.0,1222000000.0,43.57%,N/A,-2.20,N/A,Health Technology
1029,COHN,Cohen & Company Inc.,7.68,8.93%,0.63,60896.0,467675.0,13988000.0,-36.67%,N/A,-8.86,N/A,Finance
1030,COHR,Coherent Corp.,47.21,-5.41%,-2.70,2220000.0,104801000.0,7063000000.0,13.09%,N/A,-1.14,23658.0,Electronic Technology
1031,COHU,"Cohu, Inc.",40.10,-0.79%,-0.32,148326.0,5948000.0,1909000000.0,47.97%,26.60,1.53,3218.0,Electronic Technology
1032,COIN,"Coinbase Global, Inc.",84.34,-4.20%,-3.70,7962000.0,671547000.0,20047000000.0,6.01%,N/A,-5.64,4510.0,Finance
1033,COKE,"Coca-Cola Consolidated, Inc.",696.08,-1.06%,-7.49,27797.0,19349000.0,6525000000.0,41.40%,13.69,50.96,17000.0,Consumer Non-Durables
1034,COLB,"Columbia Banking System, Inc.",21.59,-2.88%,-0.64,641269.0,13845000.0,4503000000.0,92.60%,9.56,2.27,2093.0,Finance
1035,COLL,"Collegium Pharmaceutical, Inc.",23.95,-0.62%,-0.15,459125.0,10996000.0,831881000.0,26.77%,N/A,-0.33,N/A,Health Technology
1036,COLM,Columbia Sportswear Company,76.37,0.16%,0.12,370118.0,28266000.0,4738000000.0,3.14%,16.29,4.70,9450.0,Consumer Non-Durables
1037,COMM,"CommScope Holding Company, Inc.",3.39,-2.02%,-0.07,3590000.0,12170000.0,718407000.0,-61.88%,N/A,-5.96,30000.0,Electronic Technology
1038,COMP,"Compass, Inc.",3.71,-3.64%,-0.14,2605000.0,9664000.0,1780000000.0,-6.01%,N/A,-1.16,3191.0,Technology Services
1039,COMS,COMSovereign Holding Corp.,1.67,1.62%,0.03,8466.0,14138.0,4482000.0,-61.71%,N/A,,N/A,Electronic Technology
1040,CONN,"Conn's, Inc.",4.27,-2.73%,-0.12,118338.0,505303.0,103477000.0,-58.16%,N/A,-4.20,3930.0,Retail Trade
1041,CONX,CONX Corp.,10.31,0.00%,0.00,4619.0,47622.0,279694000.0,-69.97%,149.20,0.07,N/A,Finance
1042,COO,"The Cooper Companies, Inc.",383.07,-0.52%,-1.99,211469.0,81007000.0,18965000000.0,18.66%,65.96,5.84,14000.0,Health Technology
1043,COOK,"Traeger, Inc.",5.64,-0.70%,-0.04,586656.0,3309000.0,698855000.0,67.68%,N/A,-2.34,N/A,Consumer Durables
1044,COOL,Corner Growth Acquisition Corp.,10.89,-0.55%,-0.06,3190.0,34739.0,121875000.0,-75.45%,N/A,-0.01,N/A,Finance
1045,COOP,Mr. Cooper Group Inc.,58.10,0.71%,0.41,438725.0,25490000.0,3884000000.0,20.52%,13.97,4.24,6600.0,Finance
1046,COP,ConocoPhillips,116.44,0.74%,0.85,4817000.0,560850000.0,139436000000.0,13.84%,11.20,10.42,9500.0,Energy Minerals
1047,CORT,Corcept Therapeutics Incorporated,30.17,-1.02%,-0.31,673040.0,20306000.0,3094000000.0,4.65%,36.57,0.89,N/A,Health Technology
1048,COSM,Cosmos Health Inc.,1.16,-14.07%,-0.19,1056000.0,1225000.0,12704000.0,107.14%,N/A,-29.16,N/A,Health Technology
1049,COST,Costco Wholesale Corporation,559.70,0.64%,3.58,1472000.0,823614000.0,248030000000.0,3.83%,41.47,13.52,304000.0,Retail Trade
1050,COTY,Coty Inc.,11.70,-2.09%,-0.25,3355000.0,39257000.0,9978000000.0,66.81%,61.97,0.21,11012.0,Consumer Non-Durables
1051,COUR,"Coursera, Inc.",15.13,-4.24%,-0.67,1865000.0,28223000.0,2265000000.0,24.81%,N/A,-1.03,1401.0,Technology Services
1052,COYA,"Coya Therapeutics, Inc.",3.80,-2.56%,-0.10,42312.0,160786.0,37802000.0,N/A,N/A,-1.31,N/A,Commercial Services
1053,CPA,"Copa Holdings, S.A. Copa Holdings, S.A.",105.42,-3.25%,-3.54,668201.0,70442000.0,4155000000.0000005,43.55%,N/A,11.24,7265.0,Transportation
1054,CPAA,Conyers Park III Acquisition Corp.,10.25,0.00%,0.00,7655.0,78464.0,457406000.0,5.02%,62.12,0.17,N/A,Finance
1055,CPB,Campbell Soup Company,43.97,1.52%,0.66,2339000.0,102859000.0,13107000000.0,-13.54%,16.87,2.62,14700.0,Consumer Non-Durables
1056,CPE,Callon Petroleum Company,37.69,0.37%,0.14,1953000.0,73608000.0,2569000000.0,12.71%,2.49,15.17,N/A,Energy Minerals
1057,CPF,Central Pacific Financial Corp New,18.22,-0.65%,-0.12,140862.0,2567000.0,492692000.0,-23.37%,7.35,2.49,N/A,Finance
1058,CPHC,Canterbury Park Holding Corporation,22.10,-1.78%,-0.40,8671.0,191629.0,108520000.0,4.38%,12.73,1.75,N/A,Consumer Services
1059,CPHI,"China Pharma Holdings, Inc.",0.2630,-3.59%,-0.0098,1684000.0,442997.0,2561000.0,-76.10%,N/A,-0.60,N/A,Health Technology
1060,CPIX,Cumberland Pharmaceuticals Inc.,1.65,15.38%,0.22,83764.0,138211.0,23841000.0,-33.37%,N/A,-0.12,N/A,Health Technology
1061,CPK,Chesapeake Utilities Corporation,113.95,1.66%,1.86,44424.0,5062000.0,2028000000.0,-15.39%,23.02,4.97,1034.0,Utilities
1062,CPLP,Capital Product Partners L.P.,14.78,1.55%,0.23,20004.0,295559.0,302136000.0,4.35%,2.73,5.42,N/A,Transportation
1063,CPNG,"Coupang, Inc.",19.30,7.88%,1.41,27220000.0,525356000.0,34332000000.0,-4.86%,81.02,0.24,63000.0,Retail Trade
1064,CPOP,"Pop Culture Group Co., Ltd",0.3893,-5.00%,-0.0205,69467.0,27044.0,9363000.0,-72.50%,N/A,-0.18,N/A,Commercial Services
1065,CPRI,Capri Holdings Limited,34.61,-1.70%,-0.60,2784000.0,96340000.0,4062000000.0000005,-38.38%,7.72,4.53,15500.0,Retail Trade
1066,CPRT,"Copart, Inc.",87.37,-0.56%,-0.49,1538000.0,134360000.0,41714000000.0,39.62%,36.54,2.42,9500.0,Commercial Services
1067,CPRX,"Catalyst Pharmaceuticals, Inc.",14.12,-1.47%,-0.21,1399000.0,19748000.0,1504000000.0,40.04%,15.96,0.95,N/A,Health Technology
1068,CPS,Cooper-Standard Holdings Inc.,18.66,-4.89%,-0.96,229949.0,4291000.0,320905000.0,103.65%,N/A,-16.19,23000.0,Producer Manufacturing
1069,CPSH,CPS Technologies Corp.,2.87,-2.05%,-0.06,18547.0,53230.0,41662000.0,-14.31%,18.15,0.16,N/A,Producer Manufacturing
1070,CPSI,"Computer Programs and Systems, Inc.",26.15,-1.91%,-0.51,87578.0,2290000.0,379915000.0,-13.90%,35.18,0.74,2500.0,Technology Services
1071,CPSS,"Consumer Portfolio Services, Inc.",10.91,-3.88%,-0.44,22011.0,240140.0,226687000.0,-9.78%,4.13,3.26,N/A,Finance
1072,CPTK,Crown PropTech Acquisitions,10.37,0.00%,0.00,N/A,2313.0,115071000.0,-66.21%,32.45,0.32,N/A,Finance
1073,CPTN,"Cepton, Inc.",0.7447,2.86%,0.0207,206459.0,153750.0,117830000.0,-59.10%,N/A,-0.39,N/A,Electronic Technology
1074,CQP,"Cheniere Energy Partners, LP",49.45,-0.06%,-0.03,164518.0,8135000.0,23936000000.0,6.55%,6.55,7.55,1551.0,Utilities
1075,CR,Crane Company,89.61,-0.79%,-0.71,160965.0,14424000.0,5083000000.0,N/A,N/A,,7000.0,Electronic Technology
1076,CRAI,"CRA International,Inc.",105.59,-1.01%,-1.08,19723.0,2083000.0000000002,739311000.0,15.85%,19.62,5.48,N/A,Commercial Services
1077,CRBG,Corebridge Financial Inc.,18.45,-4.85%,-0.94,2504000.0,46197000.0,11958000000.0,N/A,5.69,3.24,7700.0,Finance
1078,CRBP,"Corbus Pharmaceuticals Holdings, Inc.",6.15,-4.50%,-0.29,7246.0,44563.0,27119000.0,-11.09%,N/A,-11.01,N/A,Health Technology
1079,CRBU,"Caribou Biosciences, Inc.",6.92,5.81%,0.38,2187000.0,15136000.0,557714000.0,6.67%,N/A,-1.78,N/A,Health Technology
1080,CRC,California Resources Corporation,56.16,1.24%,0.69,737182.0,41400000.0,3873000000.0,14.38%,4.63,12.50,1060.0,Energy Minerals
1081,CRCT,"Cricut, Inc.",10.74,6.44%,0.65,512827.0,5508000.0,2358000000.0,52.60%,49.36,0.22,N/A,Distribution Services
1082,CRD.A,Crawford & Company,9.55,0.95%,0.09,70437.0,672673.0,443785000.0,33.88%,N/A,-0.21,10400.0,Finance
1083,CRDF,"Cardiff Oncology, Inc.",1.91,-12.39%,-0.27,2045000.0,3906000.0,85333000.0,-21.36%,N/A,-0.89,N/A,Health Technology
1084,CRDO,Credo Technology Group Holding Ltd,14.75,-4.53%,-0.70,2863000.0,42230000.0,2199000000.0,1.29%,N/A,-0.11,N/A,Technology Services
1085,CREG,Smart Powerr Corp.,1.12,-5.08%,-0.06,15587.0,17457.0,8723000.0,-61.09%,N/A,-0.56,N/A,Utilities
1086,CREX,"Creative Realities, Inc.",2.84,-3.40%,-0.10,28070.0,79719.0,21042000.0,50.75%,N/A,-0.59,N/A,Commercial Services
1087,CRGE,"Charge Enterprises, Inc.",0.9001,-2.16%,-0.0199,286605.0,257973.0,191586000.0,-64.69%,N/A,-0.32,N/A,Industrial Services
1088,CRGO,Freightos Limited,2.75,7.84%,0.20,26202.0,72056.0,130447000.0,-16.34%,N/A,,N/A,Technology Services
1089,CRGY,Crescent Energy Company,12.67,4.97%,0.60,652736.0,8270000.0,2116000000.0,-12.74%,2.33,5.46,N/A,Energy Minerals
1090,CRI,"Carter's, Inc.",73.48,-1.30%,-0.97,536191.0,39399000.0,2738000000.0,-10.04%,13.68,5.37,15500.0,Retail Trade
1091,CRIS,"Curis, Inc.",0.6560,1.69%,0.0109,224837.0,147493.0,77214000.0,-15.46%,N/A,-0.50,N/A,Health Technology
1092,CRK,"Comstock Resources, Inc.",12.81,1.59%,0.20,4010000.0,51368000.0,3567000000.0,-4.98%,3.68,3.91,N/A,Energy Minerals
1093,CRKN,Crown Electrokinetics Corp.,0.0558,2.76%,0.0015,4387000.0,244793.0,5030000.0,-57.44%,N/A,-0.64,N/A,Commercial Services
1094,CRL,"Charles River Laboratories International, Inc.",215.80,4.64%,9.56,958566.0,206859000.0,11045000000.0,-3.13%,22.33,9.75,21400.0,Commercial Services
1095,CRM,"Salesforce, Inc.",205.86,-2.70%,-5.72,7847000.0,1615000000.0,200508000000.0,13.65%,542.02,0.38,79390.0,Technology Services
1096,CRMD,CorMedix Inc.,4.35,-1.58%,-0.07,522344.00000000006,2272000.0,197393000.0,60.21%,N/A,-0.85,N/A,Health Technology
1097,CRMT,"America's Car-Mart, Inc.",113.73,-0.85%,-0.98,67014.0,7622000.0,746266000.0,9.25%,37.57,3.13,2260.0,Retail Trade
