,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
3923,603156,"HEBEI YANGYUAN ZHIHUI BEVERAGE CO.,LTD.",25.88,-0.08%,-0.02,977602.0,25300000.0,32776000000.000004,32.75%,19.46,1.33,1904.0,Consumer Non-Durables
3924,603158,"CHANGZHOU TENGLONG AUTO PARTS CO.,LTD.",7.21,-3.09%,-0.23,9503000.0,68515000.0,3606000000.0,-18.95%,27.24,0.26,4244.0,Producer Manufacturing
3925,603159,"SHANGHAI YAHONG MOULDING CO.,LTD",13.96,-1.48%,-0.21,834560.0,11650000.0,1984000000.0,1.50%,71.08,0.20,N/A,Producer Manufacturing
3926,603160,"SHENZHEN GOODIX TECHNOLOGY CO.,LTD.",55.55,-0.55%,-0.31,4578000.0,254281000.0,25160000000.0,-9.66%,N/A,-1.85,1800.0,Electronic Technology
3927,603161,KEHUA HOLDINGS,15.21,-2.69%,-0.42,3964000.0,60297000.0,2085000000.0,20.98%,14.69,1.04,2973.0,Producer Manufacturing
3928,603162,FUJIAN HIGHTON DEVELOPMENT,17.14,0.35%,0.06,552049.0,9462000.0,10434000000.0,N/A,N/A,,N/A,Transportation
3929,603163,ACTER TECHNOLOGY INTEGRATION GROUP,37.66,-0.89%,-0.34,190750.0,7184000.0,3040000000.0,N/A,N/A,,N/A,Industrial Services
3930,603165,"ZHEJIANG RONGSHENG ENVIRONMENTAL PROTECTION PAPER CO.,LTD",15.61,0.52%,0.08,1745000.0,27240000.0,4324000000.0,6.96%,25.02,0.62,N/A,Process Industries
3931,603166,"GUI LIN FUDA CO.,LTD",6.57,-1.94%,-0.13,4203000.0,27615000.0,4330000000.0,-8.84%,64.35,0.10,2353.0,Producer Manufacturing
3932,603167,"BOHAI FERRY GROUP CO.,LTD.",7.14,-0.83%,-0.06,2533000.0,18087000.0,3328000000.0,1.52%,22.00,0.32,1534.0,Transportation
3933,603168,ZHEJIANG SHAPUAISI PHARMACEUTICAL,9.09,4.72%,0.41,14951000.0,135901000.0,3233000000.0,24.36%,77.76,0.12,1241.0,Health Technology
3934,603169,"LANZHOU LS HEAVY EQUIPMENT CO., LTD",6.82,-2.01%,-0.14,14645000.0,99876000.0,9092000000.0,-5.56%,49.93,0.14,4002.0,Producer Manufacturing
3935,603170,SHANGHAI BOLEX FOOD TECHNOLOGY,19.97,-1.82%,-0.37,2202000.0,43974000.0,8135999999.999999,N/A,31.97,0.62,999.0,Consumer Non-Durables
3936,603171,"SERVYOU SOFTWARE GROUP CO., LTD",41.98,-0.05%,-0.02,786022.0,32997000.0,17104000000.0,45.66%,117.13,0.36,5315.0,Technology Services
3937,603172," ZHEJIANG WANFENG CHEMICAL CO.,LTD.",16.98,-0.53%,-0.09,1028000.0,17460000.0,2277000000.0,N/A,N/A,,N/A,Process Industries
3938,603173,HANGZHOU FORTUNE GAS CRYOGENIC GROUP,27.71,-1.53%,-0.43,421476.0,11679000.0,4502000000.0,N/A,N/A,,N/A,Producer Manufacturing
3939,603176,"HUITONG CONSTRUCTION GROUP CO.,LTD.",6.81,1.64%,0.11,9101000.0,61980000.0,3127000000.0,-17.99%,36.28,0.19,N/A,Industrial Services
3940,603177,"ZHEJIANG TUNA ENVIRONMENTAL SCIENCE & TECHNOLOGY CO., LTD",13.45,-1.32%,-0.18,2289000.0,30792000.0,2846000000.0,-1.71%,7078.95,0.00,N/A,Producer Manufacturing
3941,603178,"NINGBO SHENGLONG AUTOMOTIVE POWERTRAINSYSTEM CO.,LTD.",11.23,-1.32%,-0.15,2760000.0,30990000.0,2690000000.0,-16.39%,37.56,0.30,1282.0,Producer Manufacturing
3942,603179,"JIANGSU XINQUAN AUTOMOTIVE TRIM CO.,LTD",54.62,6.18%,3.18,6783000.0,370462000.0,25067000000.0,47.73%,49.41,1.11,7051.0,Producer Manufacturing
3943,603180, GOLDENHOME LIVING,30.80,-1.85%,-0.58,1426000.0,43905000.0,4764000000.0,32.13%,16.99,1.81,6428.0,Consumer Durables
3944,603181,"ZHEJIANG HUANGMA TECHNOLOGY CO.,LTD.",11.12,-0.36%,-0.04,1221000.0,13577000.0,6570000000.0,-35.94%,15.11,0.74,N/A,Process Industries
3945,603182,SHANDONG SINOGLORY HEALTH FOOD,15.99,-2.02%,-0.33,3178000.0,50814000.0,2685000000.0,N/A,N/A,,N/A,Health Technology
3946,603183,SUZHOU INSTITUTE OF BUILDING SCIENCE GROUP,5.12,-0.19%,-0.01,6011000.0,30774000.0,2569000000.0,11.52%,21.60,0.24,1677.0,Industrial Services
3947,603185,"HOYUAN GREEN ENERGY CO.,LTD",49.61,-0.32%,-0.16,1849000.0,91708000.0,28628000000.0,-54.64%,9.94,5.12,7245.0,Producer Manufacturing
3948,603186,ZHEJIANG WAZAM NEW MATERIAL S,32.86,-2.09%,-0.70,1801000.0,59184000.0,4744000000.0,15.08%,N/A,-0.02,2474.0,Non-Energy Minerals
3949,603187,"QINGDAO HIRON COMMERCIAL COLD CHAIN CO.,LTD.",18.22,-0.49%,-0.09,2696000.0,49118000.0,7046000000.0,-18.39%,20.33,0.90,1770.0,Consumer Durables
3950,603188,"JIANGSU YABANG DYESTUFF CO.,LTD.",3.68,-1.34%,-0.05,3274000.0,12048000.0,2105000000.0,-14.06%,N/A,-1.16,1728.0,Process Industries
3951,603189,"SHANGHAI WONDERTEK SOFTWARE CO.,LTD",14.19,0.28%,0.04,2459000.0,34898000.0,3814000000.0,0.43%,N/A,-0.01,1671.0,Technology Services
3952,603190,YANTAI YATONG PRECISION MECHANICAL CORPORATION,28.29,-1.77%,-0.51,969600.0,27430000.0,3456000000.0,N/A,N/A,,1925.0,Producer Manufacturing
3953,603191,"CHONGQING WANGBIAN ELECTRIC(GROUP) CORP.,LTD.",18.44,0.22%,0.04,4334000.0,79921000.0,6130000000.0,N/A,17.97,1.03,1347.0,Producer Manufacturing
3954,603192,"SHANGHAI HUIDE SCIENCE & TECHNOLOGY CO.,LTD",21.50,3.17%,0.66,2667000.0,57347000.0,2890000000.0,-25.38%,55.86,0.38,N/A,Process Industries
3955,603195,"GONGNIU GROUP CO., LTD",101.30,0.31%,0.31,595693.0,60344000.0,89939000000.0,3.82%,27.52,3.70,12351.0,Producer Manufacturing
3956,603196,RIBO FASHION GROUP,19.11,-0.88%,-0.17,3964000.0,75746000.0,4532000000.0,183.29%,220.67,0.09,1453.0,Consumer Non-Durables
3957,603197,SHANGHAI BAOLONG AUTOMOTIVE CORPORATION,58.29,-1.10%,-0.65,2157000.0,125747000.0,12317000000.0,-5.07%,45.96,1.27,5377.0,Producer Manufacturing
3958,603198,ANHUI YINGJIA DISTILLERY CO.?LID.,69.00,-0.56%,-0.39,1511000.0,104268000.0,55512000000.0,24.24%,29.76,2.32,6911.0,Consumer Non-Durables
3959,603199,ANHUI JIUHUASHAN TOURISM DEVELOPMENT,31.42,-0.95%,-0.30,3161000.0,99319000.0,3511000000.0,45.37%,26.63,1.18,1734.0,Transportation
3960,603200,SHANGHAI EMPEROR OF CLEANING HI-TECH,18.34,-1.19%,-0.22,1405000.0,25768000.0,3236000000.0,12.66%,91.33,0.20,1036.0,Process Industries
3961,603201,CHANGSHU TONGRUN AUTO ACCESSORY,21.68,-1.36%,-0.30,307800.0,6673000.0,2446000000.0,N/A,10.80,1.54,2416.0,Producer Manufacturing
3962,603203,QUICK INTELLIGENT EQUIPMENT,26.64,-0.97%,-0.26,743551.0,19808000.0,6716000000.0,0.60%,24.38,1.09,1193.0,Producer Manufacturing
3963,603206,"BESTLINK TECHNOLOGIES CO.,LTD.",17.24,-0.46%,-0.08,3084000.0,53174000.0,5286000000.0,N/A,24.14,0.71,8811.0,Technology Services
3964,603208,"JIANGSHAN OUPAI DOOR INDUSTRY CO., LTD",39.62,-1.00%,-0.40,1010999.9999999999,40056000.0,7090000000.0,30.50%,N/A,-1.68,5195.0,Non-Energy Minerals
3965,603209,XINGTONG SHIPPING,20.64,1.78%,0.36,3013000.0,62190000.0,5678000000.0,N/A,20.52,0.86,N/A,Transportation
3966,603211,"JINTUO TECHNOLOGY CO.,LTD",14.62,-2.14%,-0.32,4489000.0,65629000.00000001,4061000000.0,N/A,62.03,0.24,1276.0,Producer Manufacturing
3967,603212,CYBRID TECHNOLOGIES INC,18.46,-1.39%,-0.26,5020000.0,92660000.0,8238000000.0,-26.96%,64.73,0.29,N/A,Process Industries
3968,603213,ZHEJIANG OCEANKING DEVELOPMENT,11.89,-1.41%,-0.17,950724.0,11304000.0,5244000000.0,-20.55%,15.47,0.77,N/A,Process Industries
3969,603214,"SHANGHAI AIYINGSHI CO.,LTD",16.50,-0.78%,-0.13,820540.0,13539000.0,2311000000.0,-5.67%,22.98,0.72,3836.0,Distribution Services
3970,603215,ZHEJIANG BIYI ELECTRIC APPLIANCE,19.68,-0.76%,-0.15,3461000.0,68120000.0,3701000000.0,N/A,18.47,1.07,1653.0,Consumer Durables
3971,603216,MENGTIAN HOME GROUP INC.,13.47,-0.52%,-0.07,502400.0,6767000.0,3033000000.0,-8.47%,14.74,0.91,2767.0,Non-Energy Minerals
3972,603217,"YUANLI CHEMICAL GROUP CO.,LTD.",23.44,-0.55%,-0.13,398104.0,9332000.0,4907000000.0,-37.97%,12.07,1.94,N/A,Process Industries
3973,603218,"RIYUE HEAVY INDUSTRY CO.,LTD",17.22,-0.17%,-0.03,4506000.0,77598000.0,17685000000.0,-32.20%,41.15,0.42,4352.0,Producer Manufacturing
3974,603219,"NINGBO FUJIA INDUSTRIAL CO.,LTD",12.39,0.57%,0.07,3065000.0,37980000.0,6916000000.0,-10.82%,22.14,0.56,2385.0,Consumer Durables
3975,603220,"CHINA BESTER GROUP TELECOM CO.,LTD.",16.60,-3.49%,-0.60,12230000.0,203020000.0,5718000000.0,38.80%,N/A,0.41,2802.0,Industrial Services
3976,603221,ELEGANT HOME-TECH,8.90,-2.63%,-0.24,992900.0,8837000.0,2194000000.0,8.17%,N/A,-0.17,1073.0,Producer Manufacturing
3977,603222,"CHIMINHEALTHMANAGEMENTCO.,LTD.",9.79,-0.91%,-0.09,7170000.0,70197000.0,5308000000.0,10.38%,479.90,0.02,1851.0,Health Technology
3978,603223,"HENGTONG LOGISTICS CO.,LTD.",13.46,-0.52%,-0.07,1338000.0,18015000.0,9663000000.0,-32.16%,70.66,0.19,1265.0,Transportation
3979,603225,"XIN FENGMING GROUP CO., LTD",12.12,-2.34%,-0.29,8648000.0,104818000.0,18887000000.0,24.10%,N/A,-0.20,14806.0,Process Industries
3980,603226,VOHRINGER HOME TECHNOLOGY,5.59,-1.58%,-0.09,1700000.0,9504000.0,2019000000.0000002,4.60%,559.00,0.01,N/A,Non-Energy Minerals
3981,603227,"XINJIANG XUEFENG SCI-TECH(GROUP)CO.,LTD.",8.52,-0.47%,-0.04,4083999.9999999995,34795000.0,9174000000.0,14.89%,12.96,0.66,4731.0,Process Industries
3982,603228,"SHENZHEN KINWONG ELECTRONIC CO.,LTD.",23.30,-1.77%,-0.42,5264000.0,122658000.0,19676000000.0,-10.46%,17.77,1.31,14480.0,Electronic Technology
3983,603229,ZHEJIANG AUSUN PHARMACEUTICAL,14.24,2.01%,0.28,5826000.0,82963000.0,8279000000.0,-38.11%,31.60,0.45,1129.0,Health Technology
3984,603230,"INNER MONGOLIA XINHUA DISTRIBUTION GROUP CO.,LTD.",12.56,-3.01%,-0.39,4667000.0,58616000.0,4578000000.0,13.50%,14.96,0.84,1841.0,Consumer Services
3985,603232,"KOAL SOFTWARE CO.,LTD.",14.25,-1.04%,-0.15,5313000.0,75706000.0,3360000000.0,25.31%,588.84,0.02,N/A,Technology Services
3986,603233,DASHENLIN PHARMACEUTICAL GROUP,29.10,0.00%,0.00,3152000.0,91724000.0,33061999999.999996,10.31%,28.82,1.01,39499.0,Health Technology
3987,603235,JIANGXI TIANXIN PHARMACEUTICAL,29.59,2.56%,0.74,1209000.0,35771000.0,12630000000.0,N/A,23.44,1.26,2471.0,Health Technology
3988,603236,"QUECTEL WIRELESS SOLUTIONS CO.,LTD.",52.94,-5.82%,-3.27,8725000.0,461905000.0,14872000000.0,-51.21%,42.80,1.38,5933.0,Electronic Technology
3989,603237,"ZHEJIANG WUFANGZHAI INDUSTRY CO.,LTD",29.61,-0.40%,-0.12,475235.0,14072000.0,4276000000.0,N/A,N/A,,3884.0,Consumer Non-Durables
3990,603238,"HANGZHOU?NBOND?NONWOVENS?CO.,?LTD.",12.35,-1.59%,-0.20,1135000.0,14015000.0,2164000000.0,15.54%,54.00,0.23,1319.0,Process Industries
3991,603239,"ZHEJIANG XIANTONG RUBBER & PLASTIC CO.,LTD",14.22,-2.27%,-0.33,1790000.0,25458000.0,3939000000.0,-21.35%,31.97,0.44,2236.0,Producer Manufacturing
3992,603255,"LIAONING DINGJIDE PETROCHEMICAL CO., LTD",42.19,-2.68%,-1.16,634800.0,26782000.0,5786000000.0,N/A,61.25,0.69,N/A,Health Technology
3993,603256,"GRACE FABRIC TECHNOLOGY CO.,LTD.",7.72,-0.77%,-0.06,956900.0,7387000.0,6866000000.0,15.02%,205.32,0.04,1248.0,Process Industries
3994,603258,"HANGZHOU ELECTRONIC SOUL NETWORK TECHNOLOGY CO.,LTD",33.11,-3.47%,-1.19,4644000.0,153771000.0,8182000000.0,69.28%,45.59,0.73,N/A,Technology Services
3995,603259,WUXI APPTEC,76.24,3.57%,2.63,42249000.0,3221000000.0,214827000000.0,-19.95%,N/A,,44361.0,Health Technology
3996,603260,HOSHINE SILICON INDUSTRY,68.91,-0.27%,-0.19,1483000.0,102177000.0,81691000000.0,-38.58%,18.47,3.73,16742.0,Process Industries
3997,603261,"CHENGDU LIHANG TECHNOLOGY CO.,LTD.",31.84,-0.75%,-0.24,216900.0,6906000.0,2469000000.0,N/A,90.56,0.35,N/A,Electronic Technology
3998,603266,NINGBO TIANLONG ELECTRONICS,13.50,-2.60%,-0.36,2315000.0,31246000.0,2750000000.0,-17.01%,22.14,0.61,1380.0,Producer Manufacturing
3999,603267,"BEIJING YUANLIU HONGYUAN ELECTRONIC TECHNOLOGY CO.,LTD.",61.95,-0.35%,-0.22,2521000.0,156149000.0,14353000000.0,-54.65%,22.15,2.80,1489.0,Electronic Technology
4000,603268,GUANGDONG SONGFA CERAMICS,21.80,-0.41%,-0.09,2303000.0,50210000.0,2718000000.0,18.58%,N/A,-1.38,1093.0,Consumer Durables
4001,603269,"JIANGSU SEAGULL COOLING TOWER CO.,LTD.",13.35,-0.60%,-0.08,2162000.0,28867000.0,2116000000.0,42.87%,28.67,0.47,N/A,Producer Manufacturing
4002,603272,ZHEJIANG LIANXIANG SMART HOME CO LT,16.69,-1.01%,-0.17,515299.99999999994,8600000.0,1747000000.0,N/A,N/A,,N/A,Industrial Services
4003,603277,"YINDU KITCHEN EQUIPMENT CO., LTD",24.73,-0.92%,-0.23,490700.0,12135000.0,10086000000.0,23.01%,24.24,1.03,2009.0,Producer Manufacturing
4004,603278,SHANDONG DAYE CO LTD,12.30,-2.15%,-0.27,5849000.0,71945000.0,3603000000.0,41.36%,N/A,-0.47,4639.0,Producer Manufacturing
4005,603279,JINGJIN EQUIPMENT INC.,31.27,-0.82%,-0.26,1283000.0,40124000.0,17584000000.0,-8.87%,20.13,1.57,5131.0,Producer Manufacturing
4006,603280,FUJIAN SOUTH HIGHWAY MACHINERY,23.64,-0.96%,-0.23,707252.0,16719000.000000002,3235000000.0,N/A,N/A,,1215.0,Producer Manufacturing
4007,603281,HUBEI JIANGHAN NEW MATERIALS,30.50,-0.16%,-0.05,543058.0,16562999.999999998,11405000000.0,N/A,N/A,,N/A,Process Industries
4008,603282,"ZHEJIANG YAGUANG TECHNOLOGY CO.,LTD.",29.25,0.27%,0.08,699841.0,20470000.0,3904000000.0,N/A,N/A,,1012.0,Producer Manufacturing
4009,603283,"SUZHOU SECOTE PRECISION ELECTRONIC CO., LTD. ",39.55,-0.70%,-0.28,6600000.0,261050000.0,7472000000.0,35.16%,20.52,1.93,5043.0,Producer Manufacturing
4010,603286,"JIANGSU RIYING ELECTRONICS CO.,LTD.",17.40,-2.14%,-0.38,1511000.0,26297000.0,1566000000.0,-36.92%,N/A,-0.20,1457.0,Producer Manufacturing
4011,603288,FOSHAN HAITIAN FLAVOURING AND FOOD COMPANY LTD.,46.24,1.09%,0.50,9283000.0,429260000.0,254342000000.0,-33.10%,42.26,1.09,7313.0,Consumer Non-Durables
4012,603289,"TEDERIC MACHINERY CO.,LTD",9.76,-1.21%,-0.12,1520000.0,14837000.0,2922000000.0,-12.57%,28.03,0.35,N/A,Producer Manufacturing
4013,603290,STARPOWER SEMICONDUCTOR LTD.,207.40,-0.68%,-1.41,1179000.0,244573000.0,35665000000.0,-52.27%,40.65,5.11,1413.0,Electronic Technology
4014,603291,"JIANGSU UNITED WATER TECHNOLOGY CO.,LTD.",17.34,10.03%,1.58,22247000.0,385770000.0,6670000000.0,N/A,N/A,,N/A,Utilities
4015,603296,HUAQIN TECHNOLOGY,76.39,4.23%,3.10,15641000.0,1195000000.0,53081000000.0,N/A,N/A,,29727.0,Electronic Technology
4016,603297,NINGBO YONGXIN OPTICS,88.63,2.97%,2.56,1038000.0,92018000.0,9428000000.0,-27.88%,36.00,2.48,1343.0,Electronic Technology
4017,603298,"HANGCHA GROUP.,LTD.",25.01,-1.46%,-0.37,3236000.0,80930000.0,23745000000.0,87.85%,20.80,1.23,5508.0,Producer Manufacturing
4018,603299,"JIANG SU SUYAN JINGSHEN CO.,LTD",9.68,-1.33%,-0.13,4436000.0,42938000.0,7673000000.0,-20.79%,9.80,0.99,3788.0,Process Industries
4019,603300,"ZHEJIANG HUATIE EMERGENCY EQUIPMENT SCIENCE & TECHNOLOGY CO.,LTD.",6.08,-0.98%,-0.06,11166000.0,67886000.0,11775000000.0,24.04%,16.14,0.38,3348.0,Finance
4020,603301,"ZHENDE MEDICAL CO.,LTD.",28.95,3.65%,1.02,3910000.0,113188000.0,7383000000.0,-16.86%,9.92,2.92,8485.0,Health Technology
4021,603303,"HENGDIAN GROUP TOSPO LIGHTING CO.,LTD.",13.02,0.31%,0.04,1202000.0,15652000.0,6191000000.0,-10.91%,17.93,0.73,3439.0,Producer Manufacturing
4022,603305,NINGBO XUSHENG GROUP,25.08,-3.28%,-0.85,7059000.0,177033000.0,24198000000.0,-3.34%,29.85,0.84,4392.0,Producer Manufacturing
4023,603306,"HMT(XIAMEN) NEW TECHNICAL MATERIALS CO.,LTD.",27.60,1.55%,0.42,6062000.0,167315000.0,8841000000.0,-15.28%,54.61,0.53,3016.0,Process Industries
4024,603307,YANGZHOU JINQUAN TRAVELLING GOODS,47.34,-0.06%,-0.03,332300.0,15731000.0,3174000000.0,N/A,N/A,,2415.0,Consumer Durables
4025,603308,"ANHUI YINGLIU ELECTROMECHANICAL CO.,LTD",15.84,-0.19%,-0.03,2897000.0,45883000.0,10842000000.0,-12.27%,25.95,0.61,4983.0,Producer Manufacturing
4026,603309,"WELL LEAD MEDICAL CO., LTD. ",12.96,-1.37%,-0.18,16892000.0,218927000.0,3854000000.0,-19.81%,21.29,0.61,2595.0,Health Technology
4027,603311,"ZHEJIANG GOLDENSEA HI-TECH CO., LTD",11.20,-0.62%,-0.07,1051000.0,11768000.0,2658000000.0,-16.44%,32.73,0.34,1469.0,Producer Manufacturing
4028,603313,"HEALTHCARE CO.,LTD",11.06,-0.98%,-0.11,1550000.0,17139000.0,5385000000.0,-7.61%,213.93,0.05,7513.0,Consumer Durables
4029,603315,"LIAONING FU-AN HEAVY INDUSTRY CO., LTD",11.40,-0.87%,-0.10,1558000.0,17766000.0,3531000000.0,-56.78%,88.99,0.13,1060.0,Non-Energy Minerals
4030,603316,CHENGBANG ECO-ENVIRONMENT,7.03,-1.26%,-0.09,4067000.0,28591000.0,1882000000.0,20.47%,N/A,-0.20,N/A,Commercial Services
4031,603317,"SICHUAN TEWAY FOOD GROUP CO., LTD",15.20,-0.13%,-0.02,2410000.0,36627000.0,16183000000.0,-14.74%,43.80,0.35,2674.0,Consumer Non-Durables
4032,603318,"SHUIFA ENERGAS GAS CO.,LTD.",7.90,-2.59%,-0.21,7518000.0,59391000.0,3766000000.0,18.89%,67.18,0.12,N/A,Producer Manufacturing
4033,603319,HUNAN OIL PUMP,16.68,-1.94%,-0.33,3798000.0,63344000.0,3515000000.0,-15.33%,19.85,0.84,2797.0,Producer Manufacturing
4034,603320,"ZHEJIANG DIBAY ELECTRIC CO., LTD",13.48,-0.74%,-0.10,811960.0,10945000.0,1766000000.0,5.60%,64.37,0.21,N/A,Producer Manufacturing
4035,603321,ZHE JIANG MEI LUN ELEVATOR,7.43,-1.20%,-0.09,1439000.0,10694000.0,2309000000.0,6.36%,42.82,0.17,N/A,Producer Manufacturing
4036,603322,"SUPER TELECOM CO.,LTD.",23.85,-3.32%,-0.82,6239000.0,148794000.0,3870000000.0,23.51%,N/A,-0.06,1150.0,Industrial Services
4037,603323,"JIANGSU SUZHOU RURAL COMMERCIAL BANK CO., LTD",4.58,0.00%,0.00,17840000.0,81708000.0,8257999999.999999,-8.95%,5.81,0.86,N/A,Finance
4038,603324,SHANGHAI SHENG JIAN ENVIRONMENT TECHNOLOGY,34.14,-0.50%,-0.17,244780.0,8356999.999999999,4291000000.0000005,-15.57%,30.92,1.10,1269.0,Producer Manufacturing
4039,603326,NANJING OLO HOME FURNISHING INC.,8.19,0.37%,0.03,657000.0,5381000.0,2575000000.0,3.42%,19.57,0.42,2271.0,Consumer Durables
4040,603327,SICHUAN FURONG TECHNOLOGY,12.56,-0.32%,-0.04,4798000.0,60264000.0,8539000000.0,-14.91%,22.45,0.56,N/A,Electronic Technology
4041,603328,GUANGDONG ELLINGTON ELECTRONICS TECHNOLOGY,7.84,-2.37%,-0.19,9968000.0,78148000.0,8016999999.999999,11.53%,N/A,0.33,4343.0,Electronic Technology
4042,603329,SHANGHAI ACE INVESTMENT&DEVELOPMENT,12.40,-1.82%,-0.23,1474000.0,18273000.0,2005000000.0,-23.45%,23.60,0.53,N/A,Transportation
4043,603330,TIANYANG NEWMATERIALS (SHANGHAI) TECHNOLOGY,8.72,-0.57%,-0.05,7196000.0,62747000.0,3795000000.0,-27.47%,N/A,-0.16,N/A,Process Industries
4044,603331,ZHEJIANG BAIDA PRECISION MANUFACTURING,13.42,-0.52%,-0.07,956500.0,12836000.0,2724000000.0,31.64%,28.86,0.47,2291.0,Producer Manufacturing
4045,603332,SUZHOU LONGJIE SPECIAL FIBER CO LTD,8.43,-0.59%,-0.05,1338000.0,11278000.0,1835000000.0,-13.72%,N/A,-0.23,N/A,Process Industries
4046,603333,SUNWAY,4.97,-0.80%,-0.04,5318000.0,26433000.0,3060000000.0,-24.09%,297.60,0.02,1166.0,Producer Manufacturing
4047,603335,GUANGDONG DCENTI AUTO-PARTS,6.01,-1.96%,-0.12,5497000.0,33037999.999999996,2625000000.0,-23.47%,N/A,-0.19,N/A,Consumer Durables
4048,603336,"GREAT-SUN FOODS CO.,LTD.",5.96,-6.29%,-0.40,91264000.0,543935000.0,3628000000.0,27.40%,78.42,0.08,N/A,Process Industries
4049,603337,JACK TECHNOLOGY CO.?LTD,20.16,-0.98%,-0.20,1254000.0,25273000.0,9868000000.0,6.48%,22.79,0.88,6721.0,Producer Manufacturing
4050,603338,"ZHEJIANG DINGLI MACHINERY CO.,LTD",57.17,-2.57%,-1.51,5709000.0,326365000.0,29712000000.0,38.92%,20.96,2.73,2056.0,Producer Manufacturing
4051,603339, SQUARE TECHNOLOGY GROUP,14.13,-1.53%,-0.22,2552000.0,36064000.0,4440000000.0,3.02%,13.09,1.08,1430.0,Producer Manufacturing
4052,603345,"ANJOY FOODS GROUP CO.,LTD.",148.76,-0.13%,-0.20,2084000.0,309974000.0,43081000000.0,-13.11%,31.54,4.74,16914.0,Consumer Non-Durables
4053,603348,"WENCAN GROUP CO.,LTD.",48.12,-1.86%,-0.91,3467000.0,166856000.0,12535000000.0,-43.84%,79.37,0.62,6178.0,Producer Manufacturing
4054,603351,"NANJING WELL PHARMACEUTICAL GROUP CO.,LTD.",28.50,1.14%,0.32,1081000.0,30800000.0,3818000000.0,32.55%,39.88,0.71,N/A,Process Industries
4055,603353,"HUNAN HESHUN PETROLEUM CO.,LTD",20.30,2.58%,0.51,1539000.0,31243000.0,3431000000.0,4.65%,36.90,0.55,N/A,Distribution Services
4056,603355,"KINGCLEAN ELECTRIC CO.,LTD",28.41,-1.25%,-0.36,1854000.0,52675000.0,16119000000.0,-13.15%,16.80,1.69,8723.0,Consumer Durables
4057,603356,XUANCHENG VALIN PRECISION TECHNOLOGY,13.28,-0.75%,-0.10,1048000.0,13912000.0,1784000000.0,-13.34%,N/A,-0.04,1529.0,Producer Manufacturing
4058,603357,ANHUI TRANSPORT CONSULTING & DESIGN INSTITUTE,10.08,-0.49%,-0.05,6767000.0,68211000.0,5524000000.0,19.22%,12.08,0.83,2155.0,Industrial Services
4059,603358,"HUADA AUTOMOTIVE TECHNOLOGY CORP.,LTD",17.15,-1.04%,-0.18,1548000.0,26548000.0,7609000000.0,-12.39%,25.03,0.69,3008.0,Producer Manufacturing
4060,603359,DONGZHU ECOLOGICAL ENVIRONMENT PROT,10.50,1.25%,0.13,4867000.0,51107000.0,4609000000.0,-11.37%,N/A,-0.09,N/A,Industrial Services
4061,603360,"DALIANBIO-CHEMCO.,LTD.",10.66,-1.11%,-0.12,1416000.0,15096000.0,3739000000.0,-0.91%,9.75,1.09,N/A,Process Industries
4062,603363,FUJIAN AONONG BIOLOGICAL TECHNOLOGY GROUP,9.50,-2.06%,-0.20,11422000.0,108506000.0,8192000000.0,-47.20%,N/A,-1.05,13851.0,Process Industries
4063,603365,SHANGHAI SHUIXING HOME TEXTILE,14.65,-1.35%,-0.20,717400.0,10510000.0,3938000000.0,7.76%,13.99,1.05,3602.0,Consumer Durables
4064,603366,"SOLAREAST  HOLDINGS CO.,LTD.",6.20,0.32%,0.02,6291000.0,39004000.0,4889000000.0,-27.68%,16.04,0.39,4507.0,Producer Manufacturing
4065,603367,CISEN PHARMACEUTICAL,14.11,-0.28%,-0.04,2691000.0,37964000.0,6335000000.0,16.25%,15.54,0.91,3413.0,Health Technology
4066,603368,"GUANGXI LIUYAO GROUP CO., LTD",20.36,0.10%,0.02,5437000.0,110700000.0,7355000000.0,26.76%,9.92,2.05,5162.0,Distribution Services
4067,603369,"JIANGSU KING?S LUCK BREWERY JOINT ? STOCK CO., LTD",59.90,0.12%,0.07,3196000.0,191459000.0,75057000000.0,27.51%,27.10,2.21,4338.0,Consumer Non-Durables
4068,603377,EASTERN PIONEER DRIVING SCHOOL,7.34,-4.30%,-0.33,5565000.0,40850000.0,5328000000.0,21.29%,N/A,-0.11,2997.0,Commercial Services
4069,603378,ASIA CUANON TECHNOLOGY,10.77,-1.46%,-0.16,6443000.0,69388000.0,4675000000.0,12.35%,36.12,0.30,3233.0,Process Industries
4070,603379,ZHEJIANG SANMEI CHEMICAL INDUSTRY,31.60,7.56%,2.22,22636000.0,715290000.0,17936000000.0,0.17%,61.11,0.52,1873.0,Process Industries
4071,603380,SUZHOU ETRON TECHNOLOGIES,23.09,-2.24%,-0.53,941810.0,21746000.0,3770000000.0,-29.81%,25.25,0.91,1853.0,Electronic Technology
4072,603383,"FUJIAN APEX SOFTWARE CO.,LTD",70.70,-2.76%,-2.01,6209000.0,438980000.0,12449000000.0,148.16%,64.30,1.10,1954.0,Technology Services
4073,603385,"HUIDA SANITARY WARE CO.,LTD.",8.09,-0.37%,-0.03,1219000.0,9861000.0,3100000000.0,13.11%,23.84,0.34,8717.0,Consumer Durables
